Club,Name,Age,Nationality,Position,Pos,MarketValue,ClubInvolved,CountryInvolved,Fee,Movement,Season,Window,League,Profile
FC Barcelona,Antoine Griezmann,28,France,Second Striker,SS,£117.00m,Atlético Madrid,Spain,£108.00m,In,2019,s,laliga,https://www.transfermarkt.co.uk/antoine-griezmann/profil/spieler/125781
FC Barcelona,Frenkie de Jong,22,Netherlands,Central Midfield,CM,£76.50m,Ajax Amsterdam,Netherlands,£67.50m,In,2019,s,laliga,https://www.transfermarkt.co.uk/frenkie-de-jong/profil/spieler/326330
FC Barcelona,Neto,29,Brazil,Goalkeeper,GK,£16.20m,Valencia CF,Spain,£23.40m,In,2019,s,laliga,https://www.transfermarkt.co.uk/neto/profil/spieler/111819
FC Barcelona,Júnior Firpo,22,Spain,Left-Back,LB,£22.50m,Real Betis Balompié,Spain,£16.20m,In,2019,s,laliga,https://www.transfermarkt.co.uk/junior-firpo/profil/spieler/374139
FC Barcelona,Emerson,20,Brazil,Right-Back,RB,£2.70m,Clube Atlético Mineiro,Brazil,£10.80m,In,2019,s,laliga,https://www.transfermarkt.co.uk/emerson/profil/spieler/476344
FC Barcelona,Marc Cucurella,20,Spain,Left Midfield,LM,£9.00m,SD Eibar,Spain,£3.60m,In,2019,s,laliga,https://www.transfermarkt.co.uk/marc-cucurella/profil/spieler/284857
FC Barcelona,Carles Aleñá,22,Spain,Central Midfield,CM,£16.20m,Real Betis Balompié,Spain,"End of loanJul 20, 2020",In,2019,s,laliga,https://www.transfermarkt.co.uk/carles-alena/profil/spieler/284854
FC Barcelona,Ansu Fati,16,Spain,Left Winger,LW,-,FC Barcelona U19,Spain,-,In,2019,s,laliga,https://www.transfermarkt.co.uk/ansu-fati/profil/spieler/466810
FC Barcelona,Moussa Wagué,20,Senegal,Right-Back,RB,£4.50m,FC Barcelona B,Spain,-,In,2019,s,laliga,https://www.transfermarkt.co.uk/moussa-wague/profil/spieler/364240
FC Barcelona,Carles Pérez,21,Spain,Right Winger,RW,£1.35m,FC Barcelona B,Spain,-,In,2019,s,laliga,https://www.transfermarkt.co.uk/carles-perez/profil/spieler/282810
FC Barcelona,Juan Miranda,19,Spain,Left-Back,LB,£4.50m,FC Barcelona B,Spain,-,In,2019,s,laliga,https://www.transfermarkt.co.uk/juan-miranda/profil/spieler/341227
FC Barcelona,Marc Cucurella,21,Spain,Left Midfield,LM,£16.20m,Getafe CF,Spain,"End of loanJul 20, 2020",In,2019,s,laliga,https://www.transfermarkt.co.uk/marc-cucurella/profil/spieler/284857
FC Barcelona,Rafinha,27,Brazil,Attacking Midfield,AM,£8.55m,Celta de Vigo,Spain,"End of loanJul 20, 2020",In,2019,s,laliga,https://www.transfermarkt.co.uk/rafinha/profil/spieler/129473
FC Barcelona,Carles Pérez,22,Spain,Right Winger,RW,£8.10m,AS Roma,Italy,"End of loanAug 31, 2020",In,2019,s,laliga,https://www.transfermarkt.co.uk/carles-perez/profil/spieler/282810
FC Barcelona,Oriol Busquets,20,Spain,Defensive Midfield,DM,£2.25m,FC Barcelona B,Spain,-,In,2019,s,laliga,https://www.transfermarkt.co.uk/oriol-busquets/profil/spieler/282721
FC Barcelona,Marc Cardona,23,Spain,Centre-Forward,CF,£1.35m,SD Eibar,Spain,"End of loanJun 30, 2019",In,2019,s,laliga,https://www.transfermarkt.co.uk/marc-cardona/profil/spieler/443222
FC Barcelona,André Gomes,25,Portugal,Central Midfield,CM,£25.20m,Everton FC,England,"End of loanJun 30, 2019",In,2019,s,laliga,https://www.transfermarkt.co.uk/andre-gomes/profil/spieler/221025
FC Barcelona,Marc Cucurella,20,Spain,Left Midfield,LM,£9.00m,SD Eibar,Spain,"End of loanJun 30, 2019",In,2019,s,laliga,https://www.transfermarkt.co.uk/marc-cucurella/profil/spieler/284857
FC Barcelona,Adrián Ortolá,25,Spain,Goalkeeper,GK,£900Th.,Deportivo de La Coruña,Spain,"End of loanJun 30, 2019",In,2019,s,laliga,https://www.transfermarkt.co.uk/adrian-ortola/profil/spieler/142033
FC Barcelona,Paco Alcácer,25,Spain,Centre-Forward,CF,£33.30m,Borussia Dortmund,Germany,"End of loanJun 30, 2019",In,2019,s,laliga,https://www.transfermarkt.co.uk/paco-alcacer/profil/spieler/126716
FC Barcelona,Douglas,28,Brazil,Right-Back,RB,£1.80m,Sivasspor,Turkey,"End of loanJun 30, 2019",In,2019,s,laliga,https://www.transfermarkt.co.uk/douglas/profil/spieler/58426
FC Barcelona,Sergi Palencia,23,Spain,Right-Back,RB,£5.40m,FC Girondins Bordeaux,France,"End of loanJun 30, 2019",In,2019,s,laliga,https://www.transfermarkt.co.uk/sergi-palencia/profil/spieler/268176
FC Barcelona,Denis Suárez,25,Spain,Left Winger,LW,£10.80m,Arsenal FC,England,"End of loanJun 30, 2019",In,2019,s,laliga,https://www.transfermarkt.co.uk/denis-suarez/profil/spieler/165007
Atlético Madrid,João Félix,19,Portugal,Second Striker,SS,£63.00m,SL Benfica,Portugal,£113.40m,In,2019,s,laliga,https://www.transfermarkt.co.uk/joao-felix/profil/spieler/462250
Atlético Madrid,Marcos Llorente,24,Spain,Defensive Midfield,DM,£18.00m,Real Madrid,Spain,£27.00m,In,2019,s,laliga,https://www.transfermarkt.co.uk/marcos-llorente/profil/spieler/282411
